#IDX KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
2101 turntwist -7.5 4.5 -2.5 0.0 -0.0 1.57079632679
2102 turn -7.5 5.5 -2.5 -1.57079632679 1.57079632679 0
2103 turn -7.5 5.5 -3.5 3.14159265359 -0.0 1.57079632679
2104 turntwist -7.5 6.5 -3.5 -1.57079632679 -0.0 0.0
2105 turntwist -6.5 6.5 -3.5 -3.14159265359 -1.57079632679 0
2106 turn -6.5 6.5 -2.5 0.0 -0.0 3.14159265359
2107 turntwist -7.5 6.5 -2.5 -1.57079632679 -0.0 1.57079632679
2108 turn -7.5 7.5 -2.5 -1.57079632679 -0.0 0.0
2109 turntwist -6.5 7.5 -2.5 0.0 1.57079632679 0
2110 turn -6.5 7.5 -3.5 3.14159265359 -0.0 3.14159265359
2111 turn -7.5 7.5 -3.5 3.14159265359 1.57079632679 0
2112 straight -7.5 7.5 -4.5 3.14159265359 -0.0 -1.57079632679
2113 turntwist -7.5 7.5 -5.5 3.14159265359 -0.0 -1.57079632679
2114 turn -7.5 6.5 -5.5 1.57079632679 -1.57079632679 0
2115 turntwist -7.5 6.5 -4.5 0.0 -0.0 0.0
2116 turn -6.5 6.5 -4.5 0.0 1.57079632679 0
2117 turntwist -6.5 6.5 -5.5 3.14159265359 -0.0 1.57079632679
2118 turn -6.5 7.5 -5.5 -1.57079632679 -1.57079632679 0
2119 turntwist -6.5 7.5 -4.5 0.0 -0.0 0.0
2120 turntwist -5.5 7.5 -4.5 -1.57079632679 -0.0 -1.57079632679
2121 turn -5.5 6.5 -4.5 1.57079632679 -0.0 0.0
2122 turn -4.5 6.5 -4.5 1.57079632679 -0.0 1.57079632679
2123 turntwist -4.5 7.5 -4.5 -1.57079632679 1.57079632679 0
2124 turn -4.5 7.5 -5.5 3.14159265359 -0.0 -1.57079632679
2125 turntwist -4.5 6.5 -5.5 -1.57079632679 -0.0 3.14159265359
2126 turn -5.5 6.5 -5.5 -1.57079632679 -0.0 1.57079632679
2127 turntwist -5.5 7.5 -5.5 -1.57079632679 1.57079632679 0
2128 turn -5.5 7.5 -6.5 3.14159265359 -0.0 -1.57079632679
2129 turntwist -5.5 6.5 -6.5 1.57079632679 -0.0 0.0
2130 turn -4.5 6.5 -6.5 1.57079632679 -0.0 1.57079632679
2131 turntwist -4.5 7.5 -6.5 -1.57079632679 1.57079632679 0
2132 turn -4.5 7.5 -7.5 3.14159265359 -0.0 -1.57079632679
2133 turntwist -4.5 6.5 -7.5 -1.57079632679 -0.0 3.14159265359
2134 turn -5.5 6.5 -7.5 -1.57079632679 -0.0 1.57079632679
2135 turn -5.5 7.5 -7.5 1.57079632679 -0.0 3.14159265359
2136 straight -6.5 7.5 -7.5 0.0 -1.57079632679 0
2137 turntwist -7.5 7.5 -7.5 0.0 -1.57079632679 0
2138 turn -7.5 7.5 -6.5 0.0 -0.0 0.0
2139 turntwist -6.5 7.5 -6.5 -1.57079632679 -0.0 -1.57079632679
2140 turn -6.5 6.5 -6.5 -1.57079632679 -0.0 3.14159265359
2141 turntwist -7.5 6.5 -6.5 3.14159265359 1.57079632679 0
2142 turn -7.5 6.5 -7.5 3.14159265359 -0.0 0.0
2143 turntwist -6.5 6.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2144 turn -6.5 5.5 -7.5 -1.57079632679 -0.0 3.14159265359
2145 turntwist -7.5 5.5 -7.5 0.0 -1.57079632679 0
2146 turn -7.5 5.5 -6.5 0.0 -0.0 0.0
2147 turntwist -6.5 5.5 -6.5 -1.57079632679 -0.0 -1.57079632679
2148 turn -6.5 4.5 -6.5 -1.57079632679 -0.0 3.14159265359
2149 turntwist -7.5 4.5 -6.5 3.14159265359 1.57079632679 0
2150 turn -7.5 4.5 -7.5 3.14159265359 -0.0 0.0
2151 straight -6.5 4.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2152 turntwist -5.5 4.5 -7.5 1.57079632679 -0.0 1.57079632679
2153 turn -5.5 5.5 -7.5 -1.57079632679 -0.0 0.0
2154 turn -4.5 5.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2155 turntwist -4.5 4.5 -7.5 1.57079632679 -1.57079632679 0
2156 turn -4.5 4.5 -6.5 0.0 -0.0 1.57079632679
2157 turntwist -4.5 5.5 -6.5 1.57079632679 -0.0 3.14159265359
2158 turn -5.5 5.5 -6.5 1.57079632679 -0.0 -1.57079632679
2159 turntwist -5.5 4.5 -6.5 1.57079632679 -1.57079632679 0
2160 turn -5.5 4.5 -5.5 0.0 -0.0 1.57079632679
2161 turntwist -5.5 5.5 -5.5 -1.57079632679 -0.0 0.0
2162 turn -4.5 5.5 -5.5 -1.57079632679 -0.0 -1.57079632679
2163 turntwist -4.5 4.5 -5.5 1.57079632679 -1.57079632679 0
2164 turn -4.5 4.5 -4.5 0.0 -0.0 1.57079632679
2165 turntwist -4.5 5.5 -4.5 1.57079632679 -0.0 3.14159265359
2166 turn -5.5 5.5 -4.5 1.57079632679 -0.0 -1.57079632679
2167 turn -5.5 4.5 -4.5 -1.57079632679 -0.0 3.14159265359
2168 turntwist -6.5 4.5 -4.5 3.14159265359 1.57079632679 0
2169 turntwist -6.5 4.5 -5.5 3.14159265359 -0.0 1.57079632679
2170 turn -6.5 5.5 -5.5 -1.57079632679 -1.57079632679 0
2171 turntwist -6.5 5.5 -4.5 0.0 -0.0 3.14159265359
2172 turn -7.5 5.5 -4.5 3.14159265359 1.57079632679 0
2173 turntwist -7.5 5.5 -5.5 3.14159265359 -0.0 -1.57079632679
2174 turn -7.5 4.5 -5.5 1.57079632679 -1.57079632679 0
2175 turn -7.5 4.5 -4.5 0.0 -0.0 -1.57079632679
2176 turn -7.5 3.5 -4.5 1.57079632679 1.57079632679 0
2177 turn -7.5 3.5 -5.5 3.14159265359 -0.0 -1.57079632679
2178 turn -7.5 2.5 -5.5 1.57079632679 -1.57079632679 0
2179 turntwist -7.5 2.5 -4.5 0.0 -0.0 0.0
2180 turn -6.5 2.5 -4.5 0.0 1.57079632679 0
2181 turntwist -6.5 2.5 -5.5 3.14159265359 -0.0 1.57079632679
2182 turn -6.5 3.5 -5.5 -1.57079632679 -1.57079632679 0
2183 turntwist -6.5 3.5 -4.5 0.0 -0.0 0.0
2184 turntwist -5.5 3.5 -4.5 -1.57079632679 -0.0 -1.57079632679
2185 turn -5.5 2.5 -4.5 1.57079632679 -0.0 0.0
2186 turn -4.5 2.5 -4.5 1.57079632679 -0.0 1.57079632679
2187 turntwist -4.5 3.5 -4.5 -1.57079632679 1.57079632679 0
2188 turn -4.5 3.5 -5.5 3.14159265359 -0.0 -1.57079632679
2189 turntwist -4.5 2.5 -5.5 -1.57079632679 -0.0 3.14159265359
2190 turn -5.5 2.5 -5.5 -1.57079632679 -0.0 1.57079632679
2191 turntwist -5.5 3.5 -5.5 -1.57079632679 1.57079632679 0
2192 turn -5.5 3.5 -6.5 3.14159265359 -0.0 -1.57079632679
2193 turntwist -5.5 2.5 -6.5 1.57079632679 -0.0 0.0
2194 turn -4.5 2.5 -6.5 1.57079632679 -0.0 1.57079632679
2195 turntwist -4.5 3.5 -6.5 -1.57079632679 1.57079632679 0
2196 turn -4.5 3.5 -7.5 3.14159265359 -0.0 -1.57079632679
2197 turntwist -4.5 2.5 -7.5 -1.57079632679 -0.0 3.14159265359
2198 turn -5.5 2.5 -7.5 -1.57079632679 -0.0 1.57079632679
2199 turn -5.5 3.5 -7.5 1.57079632679 -0.0 3.14159265359
2200 straight -6.5 3.5 -7.5 0.0 -1.57079632679 0
2201 turntwist -7.5 3.5 -7.5 0.0 -1.57079632679 0
2202 turn -7.5 3.5 -6.5 0.0 -0.0 0.0
2203 turntwist -6.5 3.5 -6.5 -1.57079632679 -0.0 -1.57079632679
2204 turn -6.5 2.5 -6.5 -1.57079632679 -0.0 3.14159265359
2205 turntwist -7.5 2.5 -6.5 3.14159265359 1.57079632679 0
2206 turn -7.5 2.5 -7.5 3.14159265359 -0.0 0.0
2207 turntwist -6.5 2.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2208 turn -6.5 1.5 -7.5 -1.57079632679 -0.0 3.14159265359
2209 turntwist -7.5 1.5 -7.5 0.0 -1.57079632679 0
2210 turn -7.5 1.5 -6.5 0.0 -0.0 0.0
2211 turntwist -6.5 1.5 -6.5 -1.57079632679 -0.0 -1.57079632679
2212 turn -6.5 0.5 -6.5 -1.57079632679 -0.0 3.14159265359
2213 turntwist -7.5 0.5 -6.5 3.14159265359 1.57079632679 0
2214 turn -7.5 0.5 -7.5 3.14159265359 -0.0 0.0
2215 straight -6.5 0.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2216 turntwist -5.5 0.5 -7.5 1.57079632679 -0.0 1.57079632679
2217 turn -5.5 1.5 -7.5 -1.57079632679 -0.0 0.0
2218 turn -4.5 1.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2219 turntwist -4.5 0.5 -7.5 1.57079632679 -1.57079632679 0
2220 turn -4.5 0.5 -6.5 0.0 -0.0 1.57079632679
2221 turntwist -4.5 1.5 -6.5 1.57079632679 -0.0 3.14159265359
2222 turn -5.5 1.5 -6.5 1.57079632679 -0.0 -1.57079632679
2223 turntwist -5.5 0.5 -6.5 1.57079632679 -1.57079632679 0
2224 turn -5.5 0.5 -5.5 0.0 -0.0 1.57079632679
2225 turntwist -5.5 1.5 -5.5 -1.57079632679 -0.0 0.0
2226 turn -4.5 1.5 -5.5 -1.57079632679 -0.0 -1.57079632679
2227 turntwist -4.5 0.5 -5.5 1.57079632679 -1.57079632679 0
2228 turn -4.5 0.5 -4.5 0.0 -0.0 1.57079632679
2229 turntwist -4.5 1.5 -4.5 1.57079632679 -0.0 3.14159265359
2230 turn -5.5 1.5 -4.5 1.57079632679 -0.0 -1.57079632679
2231 turn -5.5 0.5 -4.5 -1.57079632679 -0.0 3.14159265359
2232 turntwist -6.5 0.5 -4.5 3.14159265359 1.57079632679 0
2233 turntwist -6.5 0.5 -5.5 3.14159265359 -0.0 1.57079632679
2234 turn -6.5 1.5 -5.5 -1.57079632679 -1.57079632679 0
2235 turntwist -6.5 1.5 -4.5 0.0 -0.0 3.14159265359
2236 turn -7.5 1.5 -4.5 3.14159265359 1.57079632679 0
2237 turntwist -7.5 1.5 -5.5 3.14159265359 -0.0 -1.57079632679
2238 turn -7.5 0.5 -5.5 1.57079632679 -1.57079632679 0
2239 straight -7.5 0.5 -4.5 0.0 -0.0 3.14159265359
2240 turn -7.5 0.5 -3.5 0.0 -0.0 1.57079632679
2241 turntwist -7.5 1.5 -3.5 -1.57079632679 -0.0 0.0
2242 turn -6.5 1.5 -3.5 -1.57079632679 -0.0 -1.57079632679
2243 turntwist -6.5 0.5 -3.5 1.57079632679 -1.57079632679 0
2244 turn -6.5 0.5 -2.5 0.0 -0.0 1.57079632679
2245 turntwist -6.5 1.5 -2.5 1.57079632679 -0.0 3.14159265359
2246 turn -7.5 1.5 -2.5 1.57079632679 -0.0 -1.57079632679
2247 turntwist -7.5 0.5 -2.5 1.57079632679 -1.57079632679 0
2248 turntwist -7.5 0.5 -1.5 0.0 -0.0 0.0
2249 turn -6.5 0.5 -1.5 -3.14159265359 -1.57079632679 0
2250 turn -6.5 0.5 -0.5 0.0 -0.0 3.14159265359
2251 turntwist -7.5 0.5 -0.5 -1.57079632679 -0.0 1.57079632679
2252 turn -7.5 1.5 -0.5 -1.57079632679 -0.0 0.0
2253 turntwist -6.5 1.5 -0.5 0.0 1.57079632679 0
2254 turn -6.5 1.5 -1.5 3.14159265359 -0.0 3.14159265359
2255 turntwist -7.5 1.5 -1.5 -1.57079632679 -0.0 1.57079632679
2256 turn -7.5 2.5 -1.5 -1.57079632679 -0.0 0.0
2257 turntwist -6.5 2.5 -1.5 -3.14159265359 -1.57079632679 0
2258 turn -6.5 2.5 -0.5 0.0 -0.0 3.14159265359
2259 turntwist -7.5 2.5 -0.5 -1.57079632679 -0.0 1.57079632679
2260 turn -7.5 3.5 -0.5 -1.57079632679 -0.0 0.0
2261 turntwist -6.5 3.5 -0.5 0.0 1.57079632679 0
2262 turn -6.5 3.5 -1.5 3.14159265359 -0.0 3.14159265359
2263 turn -7.5 3.5 -1.5 3.14159265359 1.57079632679 0
2264 straight -7.5 3.5 -2.5 3.14159265359 -0.0 -1.57079632679
2265 turntwist -7.5 3.5 -3.5 3.14159265359 -0.0 -1.57079632679
2266 turn -7.5 2.5 -3.5 1.57079632679 -1.57079632679 0
2267 turntwist -7.5 2.5 -2.5 0.0 -0.0 0.0
2268 turn -6.5 2.5 -2.5 0.0 1.57079632679 0
2269 turntwist -6.5 2.5 -3.5 3.14159265359 -0.0 1.57079632679
2270 turn -6.5 3.5 -3.5 -1.57079632679 -1.57079632679 0
2271 turntwist -6.5 3.5 -2.5 0.0 -0.0 0.0
2272 turn -5.5 3.5 -2.5 0.0 1.57079632679 0
2273 turntwist -5.5 3.5 -3.5 3.14159265359 -0.0 -1.57079632679
2274 turn -5.5 2.5 -3.5 1.57079632679 -1.57079632679 0
2275 turntwist -5.5 2.5 -2.5 0.0 -0.0 0.0
2276 turn -4.5 2.5 -2.5 0.0 1.57079632679 0
2277 turntwist -4.5 2.5 -3.5 3.14159265359 -0.0 1.57079632679
2278 turn -4.5 3.5 -3.5 -1.57079632679 -1.57079632679 0
2279 straight -4.5 3.5 -2.5 0.0 -0.0 0.0
2280 turntwist -4.5 3.5 -1.5 0.0 -0.0 3.14159265359
2281 turn -5.5 3.5 -1.5 0.0 -1.57079632679 0
2282 turn -5.5 3.5 -0.5 0.0 -0.0 0.0
2283 turntwist -4.5 3.5 -0.5 -1.57079632679 -0.0 -1.57079632679
2284 turn -4.5 2.5 -0.5 -1.57079632679 -0.0 3.14159265359
2285 turntwist -5.5 2.5 -0.5 3.14159265359 1.57079632679 0
2286 turn -5.5 2.5 -1.5 3.14159265359 -0.0 0.0
2287 turntwist -4.5 2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
2288 turn -4.5 1.5 -1.5 -1.57079632679 -0.0 3.14159265359
2289 turntwist -5.5 1.5 -1.5 0.0 -1.57079632679 0
2290 turn -5.5 1.5 -0.5 0.0 -0.0 0.0
2291 turntwist -4.5 1.5 -0.5 -1.57079632679 -0.0 -1.57079632679
2292 turn -4.5 0.5 -0.5 -1.57079632679 -0.0 3.14159265359
2293 turntwist -5.5 0.5 -0.5 3.14159265359 1.57079632679 0
2294 turn -5.5 0.5 -1.5 3.14159265359 -0.0 0.0
2295 turn -4.5 0.5 -1.5 0.0 1.57079632679 0
2296 turntwist -4.5 0.5 -2.5 3.14159265359 -0.0 1.57079632679
2297 turntwist -4.5 1.5 -2.5 1.57079632679 -0.0 3.14159265359
2298 turn -5.5 1.5 -2.5 1.57079632679 -0.0 -1.57079632679
2299 turntwist -5.5 0.5 -2.5 1.57079632679 1.57079632679 0
2300 turn -5.5 0.5 -3.5 3.14159265359 -0.0 1.57079632679
2301 turntwist -5.5 1.5 -3.5 -1.57079632679 -0.0 0.0
2302 turn -4.5 1.5 -3.5 -1.57079632679 -0.0 -1.57079632679
2303 turn -4.5 0.5 -3.5 1.57079632679 -0.0 0.0
2304 turn -3.5 0.5 -3.5 1.57079632679 -0.0 1.57079632679
2305 turn -3.5 1.5 -3.5 -1.57079632679 -0.0 0.0
2306 turn -2.5 1.5 -3.5 -1.57079632679 -0.0 -1.57079632679
2307 turntwist -2.5 0.5 -3.5 1.57079632679 -1.57079632679 0
2308 turn -2.5 0.5 -2.5 0.0 -0.0 1.57079632679
2309 turntwist -2.5 1.5 -2.5 1.57079632679 -0.0 3.14159265359
2310 turn -3.5 1.5 -2.5 1.57079632679 -0.0 -1.57079632679
2311 turntwist -3.5 0.5 -2.5 1.57079632679 -1.57079632679 0
2312 turntwist -3.5 0.5 -1.5 0.0 -0.0 0.0
2313 turn -2.5 0.5 -1.5 -3.14159265359 -1.57079632679 0
2314 turn -2.5 0.5 -0.5 0.0 -0.0 3.14159265359
2315 turntwist -3.5 0.5 -0.5 -1.57079632679 -0.0 1.57079632679
2316 turn -3.5 1.5 -0.5 -1.57079632679 -0.0 0.0
2317 turntwist -2.5 1.5 -0.5 0.0 1.57079632679 0
2318 turn -2.5 1.5 -1.5 3.14159265359 -0.0 3.14159265359
2319 turntwist -3.5 1.5 -1.5 -1.57079632679 -0.0 1.57079632679
2320 turn -3.5 2.5 -1.5 -1.57079632679 -0.0 0.0
2321 turntwist -2.5 2.5 -1.5 -3.14159265359 -1.57079632679 0
2322 turn -2.5 2.5 -0.5 0.0 -0.0 3.14159265359
2323 turntwist -3.5 2.5 -0.5 -1.57079632679 -0.0 1.57079632679
2324 turn -3.5 3.5 -0.5 -1.57079632679 -0.0 0.0
2325 turntwist -2.5 3.5 -0.5 0.0 1.57079632679 0
2326 turn -2.5 3.5 -1.5 3.14159265359 -0.0 3.14159265359
2327 turn -3.5 3.5 -1.5 3.14159265359 1.57079632679 0
2328 straight -3.5 3.5 -2.5 3.14159265359 -0.0 -1.57079632679
2329 turntwist -3.5 3.5 -3.5 3.14159265359 -0.0 -1.57079632679
2330 turn -3.5 2.5 -3.5 1.57079632679 -1.57079632679 0
2331 turntwist -3.5 2.5 -2.5 0.0 -0.0 0.0
2332 turn -2.5 2.5 -2.5 0.0 1.57079632679 0
2333 turntwist -2.5 2.5 -3.5 3.14159265359 -0.0 1.57079632679
2334 turn -2.5 3.5 -3.5 -1.57079632679 -1.57079632679 0
2335 turntwist -2.5 3.5 -2.5 0.0 -0.0 0.0
2336 turn -1.5 3.5 -2.5 0.0 1.57079632679 0
2337 turntwist -1.5 3.5 -3.5 3.14159265359 -0.0 -1.57079632679
2338 turn -1.5 2.5 -3.5 1.57079632679 -1.57079632679 0
2339 turntwist -1.5 2.5 -2.5 0.0 -0.0 0.0
2340 turn -0.5 2.5 -2.5 0.0 1.57079632679 0
2341 turntwist -0.5 2.5 -3.5 3.14159265359 -0.0 1.57079632679
2342 turn -0.5 3.5 -3.5 -1.57079632679 -1.57079632679 0
2343 straight -0.5 3.5 -2.5 0.0 -0.0 0.0
2344 turntwist -0.5 3.5 -1.5 0.0 -0.0 3.14159265359
2345 turn -1.5 3.5 -1.5 0.0 -1.57079632679 0
2346 turn -1.5 3.5 -0.5 0.0 -0.0 0.0
2347 turntwist -0.5 3.5 -0.5 -1.57079632679 -0.0 -1.57079632679
2348 turn -0.5 2.5 -0.5 -1.57079632679 -0.0 3.14159265359
2349 turntwist -1.5 2.5 -0.5 3.14159265359 1.57079632679 0
2350 turn -1.5 2.5 -1.5 3.14159265359 -0.0 0.0
2351 turntwist -0.5 2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
2352 turn -0.5 1.5 -1.5 -1.57079632679 -0.0 3.14159265359
2353 turntwist -1.5 1.5 -1.5 0.0 -1.57079632679 0
2354 turn -1.5 1.5 -0.5 0.0 -0.0 0.0
2355 turntwist -0.5 1.5 -0.5 -1.57079632679 -0.0 -1.57079632679
2356 turn -0.5 0.5 -0.5 -1.57079632679 -0.0 3.14159265359
2357 turntwist -1.5 0.5 -0.5 3.14159265359 1.57079632679 0
2358 turn -1.5 0.5 -1.5 3.14159265359 -0.0 0.0
2359 turn -0.5 0.5 -1.5 0.0 1.57079632679 0
2360 turntwist -0.5 0.5 -2.5 3.14159265359 -0.0 1.57079632679
2361 turntwist -0.5 1.5 -2.5 1.57079632679 -0.0 3.14159265359
2362 turn -1.5 1.5 -2.5 1.57079632679 -0.0 -1.57079632679
2363 turntwist -1.5 0.5 -2.5 1.57079632679 1.57079632679 0
2364 turn -1.5 0.5 -3.5 3.14159265359 -0.0 1.57079632679
2365 turntwist -1.5 1.5 -3.5 -1.57079632679 -0.0 0.0
2366 turn -0.5 1.5 -3.5 -1.57079632679 -0.0 -1.57079632679
2367 turntwist -0.5 0.5 -3.5 1.57079632679 1.57079632679 0
2368 straight -0.5 0.5 -4.5 3.14159265359 -0.0 0.0
2369 turn -0.5 0.5 -5.5 3.14159265359 -0.0 1.57079632679
2370 turn -0.5 1.5 -5.5 -1.57079632679 -1.57079632679 0
2371 turntwist -0.5 1.5 -4.5 0.0 -0.0 3.14159265359
2372 turn -1.5 1.5 -4.5 3.14159265359 1.57079632679 0
2373 turntwist -1.5 1.5 -5.5 3.14159265359 -0.0 -1.57079632679
2374 turn -1.5 0.5 -5.5 1.57079632679 -1.57079632679 0
2375 turntwist -1.5 0.5 -4.5 0.0 -0.0 3.14159265359
2376 turntwist -2.5 0.5 -4.5 -1.57079632679 -0.0 1.57079632679
2377 turn -2.5 1.5 -4.5 1.57079632679 -0.0 3.14159265359
2378 turn -3.5 1.5 -4.5 1.57079632679 -0.0 -1.57079632679
2379 turntwist -3.5 0.5 -4.5 1.57079632679 1.57079632679 0
2380 turn -3.5 0.5 -5.5 3.14159265359 -0.0 1.57079632679
2381 turntwist -3.5 1.5 -5.5 -1.57079632679 -0.0 0.0
2382 turn -2.5 1.5 -5.5 -1.57079632679 -0.0 -1.57079632679
2383 turntwist -2.5 0.5 -5.5 1.57079632679 1.57079632679 0
2384 turn -2.5 0.5 -6.5 3.14159265359 -0.0 1.57079632679
2385 turntwist -2.5 1.5 -6.5 1.57079632679 -0.0 3.14159265359
2386 turn -3.5 1.5 -6.5 1.57079632679 -0.0 -1.57079632679
2387 turntwist -3.5 0.5 -6.5 1.57079632679 1.57079632679 0
2388 turn -3.5 0.5 -7.5 3.14159265359 -0.0 1.57079632679
2389 turntwist -3.5 1.5 -7.5 -1.57079632679 -0.0 0.0
2390 turn -2.5 1.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2391 turn -2.5 0.5 -7.5 1.57079632679 -0.0 0.0
2392 straight -1.5 0.5 -7.5 -3.14159265359 -1.57079632679 0
2393 turntwist -0.5 0.5 -7.5 -3.14159265359 -1.57079632679 0
2394 turn -0.5 0.5 -6.5 0.0 -0.0 3.14159265359
2395 turntwist -1.5 0.5 -6.5 -1.57079632679 -0.0 1.57079632679
2396 turn -1.5 1.5 -6.5 -1.57079632679 -0.0 0.0
2397 turntwist -0.5 1.5 -6.5 0.0 1.57079632679 0
2398 turn -0.5 1.5 -7.5 3.14159265359 -0.0 3.14159265359
2399 turntwist -1.5 1.5 -7.5 -1.57079632679 -0.0 1.57079632679
2400 turn -1.5 2.5 -7.5 -1.57079632679 -0.0 0.0
2401 turntwist -0.5 2.5 -7.5 -3.14159265359 -1.57079632679 0
2402 turn -0.5 2.5 -6.5 0.0 -0.0 3.14159265359
2403 turntwist -1.5 2.5 -6.5 -1.57079632679 -0.0 1.57079632679
2404 turn -1.5 3.5 -6.5 -1.57079632679 -0.0 0.0
2405 turntwist -0.5 3.5 -6.5 0.0 1.57079632679 0
2406 turn -0.5 3.5 -7.5 3.14159265359 -0.0 3.14159265359
2407 straight -1.5 3.5 -7.5 -1.57079632679 -0.0 1.57079632679
2408 turntwist -2.5 3.5 -7.5 1.57079632679 -0.0 -1.57079632679
2409 turn -2.5 2.5 -7.5 -1.57079632679 -0.0 3.14159265359
2410 turn -3.5 2.5 -7.5 -1.57079632679 -0.0 1.57079632679
2411 turntwist -3.5 3.5 -7.5 -1.57079632679 -1.57079632679 0
2412 turn -3.5 3.5 -6.5 0.0 -0.0 -1.57079632679
2413 turntwist -3.5 2.5 -6.5 1.57079632679 -0.0 0.0
2414 turn -2.5 2.5 -6.5 1.57079632679 -0.0 1.57079632679
2415 turntwist -2.5 3.5 -6.5 -1.57079632679 -1.57079632679 0
2416 turn -2.5 3.5 -5.5 0.0 -0.0 -1.57079632679
2417 turntwist -2.5 2.5 -5.5 -1.57079632679 -0.0 3.14159265359
2418 turn -3.5 2.5 -5.5 -1.57079632679 -0.0 1.57079632679
2419 turntwist -3.5 3.5 -5.5 -1.57079632679 -1.57079632679 0
2420 turn -3.5 3.5 -4.5 0.0 -0.0 -1.57079632679
2421 turntwist -3.5 2.5 -4.5 1.57079632679 -0.0 0.0
2422 turn -2.5 2.5 -4.5 1.57079632679 -0.0 1.57079632679
2423 turn -2.5 3.5 -4.5 -1.57079632679 -0.0 0.0
2424 turntwist -1.5 3.5 -4.5 0.0 1.57079632679 0
2425 turntwist -1.5 3.5 -5.5 3.14159265359 -0.0 -1.57079632679
2426 turn -1.5 2.5 -5.5 1.57079632679 -1.57079632679 0
2427 turntwist -1.5 2.5 -4.5 0.0 -0.0 0.0
2428 turn -0.5 2.5 -4.5 0.0 1.57079632679 0
2429 turntwist -0.5 2.5 -5.5 3.14159265359 -0.0 1.57079632679
2430 turn -0.5 3.5 -5.5 -1.57079632679 -1.57079632679 0
2431 turn -0.5 3.5 -4.5 0.0 -0.0 1.57079632679
2432 turn -0.5 4.5 -4.5 -1.57079632679 1.57079632679 0
2433 turn -0.5 4.5 -5.5 3.14159265359 -0.0 1.57079632679
2434 turn -0.5 5.5 -5.5 -1.57079632679 -1.57079632679 0
2435 turntwist -0.5 5.5 -4.5 0.0 -0.0 3.14159265359
2436 turn -1.5 5.5 -4.5 3.14159265359 1.57079632679 0
2437 turntwist -1.5 5.5 -5.5 3.14159265359 -0.0 -1.57079632679
2438 turn -1.5 4.5 -5.5 1.57079632679 -1.57079632679 0
2439 turntwist -1.5 4.5 -4.5 0.0 -0.0 3.14159265359
2440 turntwist -2.5 4.5 -4.5 -1.57079632679 -0.0 1.57079632679
2441 turn -2.5 5.5 -4.5 1.57079632679 -0.0 3.14159265359
2442 turn -3.5 5.5 -4.5 1.57079632679 -0.0 -1.57079632679
2443 turntwist -3.5 4.5 -4.5 1.57079632679 1.57079632679 0
2444 turn -3.5 4.5 -5.5 3.14159265359 -0.0 1.57079632679
2445 turntwist -3.5 5.5 -5.5 -1.57079632679 -0.0 0.0
2446 turn -2.5 5.5 -5.5 -1.57079632679 -0.0 -1.57079632679
2447 turntwist -2.5 4.5 -5.5 1.57079632679 1.57079632679 0
2448 turn -2.5 4.5 -6.5 3.14159265359 -0.0 1.57079632679
2449 turntwist -2.5 5.5 -6.5 1.57079632679 -0.0 3.14159265359
2450 turn -3.5 5.5 -6.5 1.57079632679 -0.0 -1.57079632679
2451 turntwist -3.5 4.5 -6.5 1.57079632679 1.57079632679 0
2452 turn -3.5 4.5 -7.5 3.14159265359 -0.0 1.57079632679
2453 turntwist -3.5 5.5 -7.5 -1.57079632679 -0.0 0.0
2454 turn -2.5 5.5 -7.5 -1.57079632679 -0.0 -1.57079632679
2455 turn -2.5 4.5 -7.5 1.57079632679 -0.0 0.0
2456 straight -1.5 4.5 -7.5 -3.14159265359 -1.57079632679 0
2457 turntwist -0.5 4.5 -7.5 -3.14159265359 -1.57079632679 0
2458 turn -0.5 4.5 -6.5 0.0 -0.0 3.14159265359
2459 turntwist -1.5 4.5 -6.5 -1.57079632679 -0.0 1.57079632679
2460 turn -1.5 5.5 -6.5 -1.57079632679 -0.0 0.0
2461 turntwist -0.5 5.5 -6.5 0.0 1.57079632679 0
2462 turn -0.5 5.5 -7.5 3.14159265359 -0.0 3.14159265359
2463 turntwist -1.5 5.5 -7.5 -1.57079632679 -0.0 1.57079632679
2464 turn -1.5 6.5 -7.5 -1.57079632679 -0.0 0.0
2465 turntwist -0.5 6.5 -7.5 -3.14159265359 -1.57079632679 0
2466 turn -0.5 6.5 -6.5 0.0 -0.0 3.14159265359
2467 turntwist -1.5 6.5 -6.5 -1.57079632679 -0.0 1.57079632679
2468 turn -1.5 7.5 -6.5 -1.57079632679 -0.0 0.0
2469 turntwist -0.5 7.5 -6.5 0.0 1.57079632679 0
2470 turn -0.5 7.5 -7.5 3.14159265359 -0.0 3.14159265359
2471 straight -1.5 7.5 -7.5 -1.57079632679 -0.0 1.57079632679
2472 turntwist -2.5 7.5 -7.5 1.57079632679 -0.0 -1.57079632679
