#KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
turn 56.0 19.0 25.0 0.0 -0.0 -1.57079632679
turntwist 56.0 18.0 25.0 1.57079632679 -0.0 0.0
turn 57.0 18.0 25.0 1.57079632679 -0.0 1.57079632679
turntwist 57.0 19.0 25.0 -1.57079632679 -1.57079632679 0
turn 57.0 19.0 26.0 0.0 -0.0 -1.57079632679
turntwist 57.0 18.0 26.0 -1.57079632679 -0.0 3.14159265359
turn 56.0 18.0 26.0 -1.57079632679 -0.0 1.57079632679
turntwist 56.0 19.0 26.0 -1.57079632679 -1.57079632679 0
turn 56.0 19.0 27.0 0.0 -0.0 -1.57079632679
turntwist 56.0 18.0 27.0 1.57079632679 -0.0 0.0
turn 57.0 18.0 27.0 1.57079632679 -0.0 1.57079632679
turn 57.0 19.0 27.0 -1.57079632679 -0.0 0.0
straight 58.0 19.0 27.0 0.0 1.57079632679 0
turntwist 59.0 19.0 27.0 0.0 1.57079632679 0
turn 59.0 19.0 26.0 3.14159265359 -0.0 3.14159265359
turntwist 58.0 19.0 26.0 1.57079632679 -0.0 -1.57079632679
turn 58.0 18.0 26.0 1.57079632679 -0.0 0.0
turntwist 59.0 18.0 26.0 -3.14159265359 -1.57079632679 0
turn 59.0 18.0 27.0 0.0 -0.0 3.14159265359
turntwist 58.0 18.0 27.0 1.57079632679 -0.0 -1.57079632679
turn 58.0 17.0 27.0 1.57079632679 -0.0 0.0
turntwist 59.0 17.0 27.0 0.0 1.57079632679 0
turn 59.0 17.0 26.0 3.14159265359 -0.0 3.14159265359
turntwist 58.0 17.0 26.0 1.57079632679 -0.0 -1.57079632679
turn 58.0 16.0 26.0 1.57079632679 -0.0 0.0
turntwist 59.0 16.0 26.0 -3.14159265359 -1.57079632679 0
turn 59.0 16.0 27.0 0.0 -0.0 3.14159265359
straight 58.0 16.0 27.0 1.57079632679 -0.0 -1.57079632679
turntwist 57.0 16.0 27.0 -1.57079632679 -0.0 1.57079632679
turn 57.0 17.0 27.0 1.57079632679 -0.0 3.14159265359
turn 56.0 17.0 27.0 1.57079632679 -0.0 -1.57079632679
turntwist 56.0 16.0 27.0 1.57079632679 1.57079632679 0
turn 56.0 16.0 26.0 3.14159265359 -0.0 1.57079632679
turntwist 56.0 17.0 26.0 -1.57079632679 -0.0 0.0
turn 57.0 17.0 26.0 -1.57079632679 -0.0 -1.57079632679
turntwist 57.0 16.0 26.0 1.57079632679 1.57079632679 0
turn 57.0 16.0 25.0 3.14159265359 -0.0 1.57079632679
turntwist 57.0 17.0 25.0 1.57079632679 -0.0 3.14159265359
turn 56.0 17.0 25.0 1.57079632679 -0.0 -1.57079632679
turntwist 56.0 16.0 25.0 1.57079632679 1.57079632679 0
turn 56.0 16.0 24.0 3.14159265359 -0.0 1.57079632679
turntwist 56.0 17.0 24.0 -1.57079632679 -0.0 0.0
turn 57.0 17.0 24.0 -1.57079632679 -0.0 -1.57079632679
turn 57.0 16.0 24.0 1.57079632679 -0.0 0.0
turntwist 58.0 16.0 24.0 -3.14159265359 -1.57079632679 0
turntwist 58.0 16.0 25.0 0.0 -0.0 1.57079632679
turn 58.0 17.0 25.0 -1.57079632679 1.57079632679 0
turntwist 58.0 17.0 24.0 3.14159265359 -0.0 0.0
turn 59.0 17.0 24.0 -3.14159265359 -1.57079632679 0
turntwist 59.0 17.0 25.0 0.0 -0.0 -1.57079632679
turn 59.0 16.0 25.0 1.57079632679 1.57079632679 0
turntwist 59.0 16.0 24.0 3.14159265359 -0.0 0.0
straight 60.0 16.0 24.0 -1.57079632679 -0.0 -1.57079632679
turn 61.0 16.0 24.0 -3.14159265359 -1.57079632679 0
turn 61.0 16.0 25.0 0.0 -0.0 3.14159265359
turntwist 60.0 16.0 25.0 -1.57079632679 -0.0 1.57079632679
turn 60.0 17.0 25.0 -1.57079632679 -0.0 0.0
turntwist 61.0 17.0 25.0 0.0 1.57079632679 0
turn 61.0 17.0 24.0 3.14159265359 -0.0 3.14159265359
turntwist 60.0 17.0 24.0 -1.57079632679 -0.0 1.57079632679
turntwist 60.0 18.0 24.0 -1.57079632679 -1.57079632679 0
turn 60.0 18.0 25.0 0.0 -0.0 1.57079632679
turn 60.0 19.0 25.0 -1.57079632679 1.57079632679 0
turntwist 60.0 19.0 24.0 3.14159265359 -0.0 0.0
turn 61.0 19.0 24.0 -3.14159265359 -1.57079632679 0
turntwist 61.0 19.0 25.0 0.0 -0.0 -1.57079632679
turn 61.0 18.0 25.0 1.57079632679 1.57079632679 0
turntwist 61.0 18.0 24.0 3.14159265359 -0.0 0.0
turn 62.0 18.0 24.0 -3.14159265359 -1.57079632679 0
turntwist 62.0 18.0 25.0 0.0 -0.0 1.57079632679
turn 62.0 19.0 25.0 -1.57079632679 1.57079632679 0
turntwist 62.0 19.0 24.0 3.14159265359 -0.0 0.0
turn 63.0 19.0 24.0 -3.14159265359 -1.57079632679 0
turntwist 63.0 19.0 25.0 0.0 -0.0 -1.57079632679
turn 63.0 18.0 25.0 1.57079632679 1.57079632679 0
turn 63.0 18.0 24.0 3.14159265359 -0.0 -1.57079632679
straight 63.0 17.0 24.0 -1.57079632679 -0.0 3.14159265359
turntwist 63.0 16.0 24.0 -1.57079632679 -0.0 3.14159265359
turn 62.0 16.0 24.0 -1.57079632679 -0.0 1.57079632679
turntwist 62.0 17.0 24.0 -1.57079632679 -1.57079632679 0
turn 62.0 17.0 25.0 0.0 -0.0 -1.57079632679
turntwist 62.0 16.0 25.0 1.57079632679 -0.0 0.0
turn 63.0 16.0 25.0 1.57079632679 -0.0 1.57079632679
turntwist 63.0 17.0 25.0 -1.57079632679 -1.57079632679 0
turn 63.0 17.0 26.0 0.0 -0.0 -1.57079632679
turntwist 63.0 16.0 26.0 -1.57079632679 -0.0 3.14159265359
turn 62.0 16.0 26.0 -1.57079632679 -0.0 1.57079632679
turntwist 62.0 17.0 26.0 -1.57079632679 -1.57079632679 0
turn 62.0 17.0 27.0 0.0 -0.0 -1.57079632679
turntwist 62.0 16.0 27.0 1.57079632679 -0.0 0.0
turn 63.0 16.0 27.0 1.57079632679 -0.0 1.57079632679
straight 63.0 17.0 27.0 -1.57079632679 -1.57079632679 0
turntwist 63.0 18.0 27.0 -1.57079632679 1.57079632679 0
turn 63.0 18.0 26.0 3.14159265359 -0.0 1.57079632679
turn 63.0 19.0 26.0 -1.57079632679 -1.57079632679 0
turntwist 63.0 19.0 27.0 0.0 -0.0 3.14159265359
turn 62.0 19.0 27.0 3.14159265359 1.57079632679 0
turntwist 62.0 19.0 26.0 3.14159265359 -0.0 -1.57079632679
turn 62.0 18.0 26.0 1.57079632679 -1.57079632679 0
turntwist 62.0 18.0 27.0 0.0 -0.0 3.14159265359
turn 61.0 18.0 27.0 3.14159265359 1.57079632679 0
turntwist 61.0 18.0 26.0 3.14159265359 -0.0 1.57079632679
turn 61.0 19.0 26.0 -1.57079632679 -1.57079632679 0
turntwist 61.0 19.0 27.0 0.0 -0.0 3.14159265359
turn 60.0 19.0 27.0 3.14159265359 1.57079632679 0
turntwist 60.0 19.0 26.0 3.14159265359 -0.0 -1.57079632679
turn 60.0 18.0 26.0 1.57079632679 -1.57079632679 0
turn 60.0 18.0 27.0 0.0 -0.0 -1.57079632679
turntwist 60.0 17.0 27.0 1.57079632679 -0.0 0.0
turntwist 61.0 17.0 27.0 0.0 1.57079632679 0
turn 61.0 17.0 26.0 3.14159265359 -0.0 3.14159265359
turntwist 60.0 17.0 26.0 1.57079632679 -0.0 -1.57079632679
turn 60.0 16.0 26.0 1.57079632679 -0.0 0.0
turntwist 61.0 16.0 26.0 -3.14159265359 -1.57079632679 0
turn 61.0 16.0 27.0 0.0 -0.0 3.14159265359
turn 60.0 16.0 27.0 0.0 -1.57079632679 0
turn 60.0 16.0 28.0 0.0 -0.0 0.0
turn 61.0 16.0 28.0 -3.14159265359 -1.57079632679 0
turn 61.0 16.0 29.0 0.0 -0.0 3.14159265359
turntwist 60.0 16.0 29.0 -1.57079632679 -0.0 1.57079632679
turn 60.0 17.0 29.0 -1.57079632679 -0.0 0.0
turntwist 61.0 17.0 29.0 0.0 1.57079632679 0
turn 61.0 17.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 60.0 17.0 28.0 -1.57079632679 -0.0 1.57079632679
turntwist 60.0 18.0 28.0 -1.57079632679 -1.57079632679 0
turn 60.0 18.0 29.0 0.0 -0.0 1.57079632679
turn 60.0 19.0 29.0 -1.57079632679 1.57079632679 0
turntwist 60.0 19.0 28.0 3.14159265359 -0.0 0.0
turn 61.0 19.0 28.0 -3.14159265359 -1.57079632679 0
turntwist 61.0 19.0 29.0 0.0 -0.0 -1.57079632679
turn 61.0 18.0 29.0 1.57079632679 1.57079632679 0
turntwist 61.0 18.0 28.0 3.14159265359 -0.0 0.0
turn 62.0 18.0 28.0 -3.14159265359 -1.57079632679 0
turntwist 62.0 18.0 29.0 0.0 -0.0 1.57079632679
turn 62.0 19.0 29.0 -1.57079632679 1.57079632679 0
turntwist 62.0 19.0 28.0 3.14159265359 -0.0 0.0
turn 63.0 19.0 28.0 -3.14159265359 -1.57079632679 0
turntwist 63.0 19.0 29.0 0.0 -0.0 -1.57079632679
turn 63.0 18.0 29.0 1.57079632679 1.57079632679 0
turn 63.0 18.0 28.0 3.14159265359 -0.0 -1.57079632679
straight 63.0 17.0 28.0 -1.57079632679 -0.0 3.14159265359
turntwist 63.0 16.0 28.0 -1.57079632679 -0.0 3.14159265359
turn 62.0 16.0 28.0 -1.57079632679 -0.0 1.57079632679
turntwist 62.0 17.0 28.0 -1.57079632679 -1.57079632679 0
turn 62.0 17.0 29.0 0.0 -0.0 -1.57079632679
turntwist 62.0 16.0 29.0 1.57079632679 -0.0 0.0
turn 63.0 16.0 29.0 1.57079632679 -0.0 1.57079632679
turntwist 63.0 17.0 29.0 -1.57079632679 -1.57079632679 0
turn 63.0 17.0 30.0 0.0 -0.0 -1.57079632679
turntwist 63.0 16.0 30.0 -1.57079632679 -0.0 3.14159265359
turn 62.0 16.0 30.0 -1.57079632679 -0.0 1.57079632679
turntwist 62.0 17.0 30.0 -1.57079632679 -1.57079632679 0
turn 62.0 17.0 31.0 0.0 -0.0 -1.57079632679
turntwist 62.0 16.0 31.0 1.57079632679 -0.0 0.0
turn 63.0 16.0 31.0 1.57079632679 -0.0 1.57079632679
straight 63.0 17.0 31.0 -1.57079632679 -1.57079632679 0
turntwist 63.0 18.0 31.0 -1.57079632679 1.57079632679 0
turn 63.0 18.0 30.0 3.14159265359 -0.0 1.57079632679
turn 63.0 19.0 30.0 -1.57079632679 -1.57079632679 0
turntwist 63.0 19.0 31.0 0.0 -0.0 3.14159265359
turn 62.0 19.0 31.0 3.14159265359 1.57079632679 0
turntwist 62.0 19.0 30.0 3.14159265359 -0.0 -1.57079632679
turn 62.0 18.0 30.0 1.57079632679 -1.57079632679 0
turntwist 62.0 18.0 31.0 0.0 -0.0 3.14159265359
turn 61.0 18.0 31.0 3.14159265359 1.57079632679 0
turntwist 61.0 18.0 30.0 3.14159265359 -0.0 1.57079632679
turn 61.0 19.0 30.0 -1.57079632679 -1.57079632679 0
turntwist 61.0 19.0 31.0 0.0 -0.0 3.14159265359
turn 60.0 19.0 31.0 3.14159265359 1.57079632679 0
turntwist 60.0 19.0 30.0 3.14159265359 -0.0 -1.57079632679
turn 60.0 18.0 30.0 1.57079632679 -1.57079632679 0
turn 60.0 18.0 31.0 0.0 -0.0 -1.57079632679
turntwist 60.0 17.0 31.0 1.57079632679 -0.0 0.0
turntwist 61.0 17.0 31.0 0.0 1.57079632679 0
turn 61.0 17.0 30.0 3.14159265359 -0.0 3.14159265359
turntwist 60.0 17.0 30.0 1.57079632679 -0.0 -1.57079632679
turn 60.0 16.0 30.0 1.57079632679 -0.0 0.0
turntwist 61.0 16.0 30.0 -3.14159265359 -1.57079632679 0
turn 61.0 16.0 31.0 0.0 -0.0 3.14159265359
straight 60.0 16.0 31.0 1.57079632679 -0.0 -1.57079632679
turntwist 59.0 16.0 31.0 -1.57079632679 -0.0 1.57079632679
turn 59.0 17.0 31.0 1.57079632679 -0.0 3.14159265359
turn 58.0 17.0 31.0 1.57079632679 -0.0 -1.57079632679
turntwist 58.0 16.0 31.0 1.57079632679 1.57079632679 0
turn 58.0 16.0 30.0 3.14159265359 -0.0 1.57079632679
turntwist 58.0 17.0 30.0 -1.57079632679 -0.0 0.0
turn 59.0 17.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 59.0 16.0 30.0 1.57079632679 1.57079632679 0
turntwist 59.0 16.0 29.0 3.14159265359 -0.0 3.14159265359
turn 58.0 16.0 29.0 3.14159265359 1.57079632679 0
turn 58.0 16.0 28.0 3.14159265359 -0.0 0.0
turntwist 59.0 16.0 28.0 1.57079632679 -0.0 1.57079632679
turn 59.0 17.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 58.0 17.0 28.0 0.0 -1.57079632679 0
turn 58.0 17.0 29.0 0.0 -0.0 0.0
turntwist 59.0 17.0 29.0 1.57079632679 -0.0 1.57079632679
turn 59.0 18.0 29.0 1.57079632679 -0.0 3.14159265359
turntwist 58.0 18.0 29.0 3.14159265359 1.57079632679 0
turn 58.0 18.0 28.0 3.14159265359 -0.0 0.0
turntwist 59.0 18.0 28.0 1.57079632679 -0.0 1.57079632679
turn 59.0 19.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 58.0 19.0 28.0 0.0 -1.57079632679 0
turn 58.0 19.0 29.0 0.0 -0.0 0.0
turn 59.0 19.0 29.0 -3.14159265359 -1.57079632679 0
straight 59.0 19.0 30.0 0.0 -0.0 -1.57079632679
turntwist 59.0 19.0 31.0 0.0 -0.0 -1.57079632679
turn 59.0 18.0 31.0 1.57079632679 1.57079632679 0
turntwist 59.0 18.0 30.0 3.14159265359 -0.0 3.14159265359
turn 58.0 18.0 30.0 0.0 -1.57079632679 0
turntwist 58.0 18.0 31.0 0.0 -0.0 1.57079632679
turn 58.0 19.0 31.0 -1.57079632679 1.57079632679 0
turntwist 58.0 19.0 30.0 3.14159265359 -0.0 3.14159265359
turn 57.0 19.0 30.0 0.0 -1.57079632679 0
turntwist 57.0 19.0 31.0 0.0 -0.0 -1.57079632679
turn 57.0 18.0 31.0 1.57079632679 1.57079632679 0
turntwist 57.0 18.0 30.0 3.14159265359 -0.0 3.14159265359
turn 56.0 18.0 30.0 0.0 -1.57079632679 0
turntwist 56.0 18.0 31.0 0.0 -0.0 1.57079632679
turn 56.0 19.0 31.0 -1.57079632679 1.57079632679 0
straight 56.0 19.0 30.0 3.14159265359 -0.0 3.14159265359
turntwist 56.0 19.0 29.0 3.14159265359 -0.0 0.0
turn 57.0 19.0 29.0 0.0 1.57079632679 0
turn 57.0 19.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 56.0 19.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 56.0 18.0 28.0 1.57079632679 -0.0 0.0
turntwist 57.0 18.0 28.0 -3.14159265359 -1.57079632679 0
turn 57.0 18.0 29.0 0.0 -0.0 3.14159265359
turntwist 56.0 18.0 29.0 1.57079632679 -0.0 -1.57079632679
turn 56.0 17.0 29.0 1.57079632679 -0.0 0.0
turntwist 57.0 17.0 29.0 0.0 1.57079632679 0
turn 57.0 17.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 56.0 17.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 56.0 16.0 28.0 1.57079632679 -0.0 0.0
turntwist 57.0 16.0 28.0 -3.14159265359 -1.57079632679 0
turn 57.0 16.0 29.0 0.0 -0.0 3.14159265359
turn 56.0 16.0 29.0 0.0 -1.57079632679 0
turntwist 56.0 16.0 30.0 0.0 -0.0 1.57079632679
turntwist 56.0 17.0 30.0 -1.57079632679 -0.0 0.0
turn 57.0 17.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 57.0 16.0 30.0 1.57079632679 -1.57079632679 0
turn 57.0 16.0 31.0 0.0 -0.0 1.57079632679
turntwist 57.0 17.0 31.0 1.57079632679 -0.0 3.14159265359
turn 56.0 17.0 31.0 1.57079632679 -0.0 -1.57079632679
turn 56.0 16.0 31.0 -1.57079632679 -0.0 3.14159265359
turntwist 55.0 16.0 31.0 3.14159265359 1.57079632679 0
turntwist 55.0 16.0 30.0 3.14159265359 -0.0 1.57079632679
turn 55.0 17.0 30.0 -1.57079632679 -1.57079632679 0
turntwist 55.0 17.0 31.0 0.0 -0.0 3.14159265359
turn 54.0 17.0 31.0 3.14159265359 1.57079632679 0
turntwist 54.0 17.0 30.0 3.14159265359 -0.0 -1.57079632679
turn 54.0 16.0 30.0 1.57079632679 -1.57079632679 0
turntwist 54.0 16.0 31.0 0.0 -0.0 3.14159265359
turntwist 53.0 16.0 31.0 -1.57079632679 -0.0 1.57079632679
turn 53.0 17.0 31.0 1.57079632679 -0.0 3.14159265359
turn 52.0 17.0 31.0 1.57079632679 -0.0 -1.57079632679
turntwist 52.0 16.0 31.0 1.57079632679 1.57079632679 0
turn 52.0 16.0 30.0 3.14159265359 -0.0 1.57079632679
turntwist 52.0 17.0 30.0 -1.57079632679 -0.0 0.0
turn 53.0 17.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 53.0 16.0 30.0 1.57079632679 1.57079632679 0
turn 53.0 16.0 29.0 3.14159265359 -0.0 1.57079632679
turntwist 53.0 17.0 29.0 1.57079632679 -0.0 3.14159265359
turn 52.0 17.0 29.0 1.57079632679 -0.0 -1.57079632679
turntwist 52.0 16.0 29.0 1.57079632679 1.57079632679 0
turn 52.0 16.0 28.0 3.14159265359 -0.0 1.57079632679
turntwist 52.0 17.0 28.0 -1.57079632679 -0.0 0.0
turn 53.0 17.0 28.0 -1.57079632679 -0.0 -1.57079632679
turn 53.0 16.0 28.0 1.57079632679 -0.0 0.0
straight 54.0 16.0 28.0 -3.14159265359 -1.57079632679 0
turntwist 55.0 16.0 28.0 -3.14159265359 -1.57079632679 0
turn 55.0 16.0 29.0 0.0 -0.0 3.14159265359
turntwist 54.0 16.0 29.0 -1.57079632679 -0.0 1.57079632679
turn 54.0 17.0 29.0 -1.57079632679 -0.0 0.0
turntwist 55.0 17.0 29.0 0.0 1.57079632679 0
turn 55.0 17.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 54.0 17.0 28.0 -1.57079632679 -0.0 1.57079632679
turn 54.0 18.0 28.0 -1.57079632679 -0.0 0.0
turntwist 55.0 18.0 28.0 -3.14159265359 -1.57079632679 0
turn 55.0 18.0 29.0 0.0 -0.0 3.14159265359
turntwist 54.0 18.0 29.0 -1.57079632679 -0.0 1.57079632679
turn 54.0 19.0 29.0 -1.57079632679 -0.0 0.0
turntwist 55.0 19.0 29.0 0.0 1.57079632679 0
turn 55.0 19.0 28.0 3.14159265359 -0.0 3.14159265359
straight 54.0 19.0 28.0 -1.57079632679 -0.0 1.57079632679
turntwist 53.0 19.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 53.0 18.0 28.0 -1.57079632679 -0.0 3.14159265359
turn 52.0 18.0 28.0 -1.57079632679 -0.0 1.57079632679
turntwist 52.0 19.0 28.0 -1.57079632679 -1.57079632679 0
turn 52.0 19.0 29.0 0.0 -0.0 -1.57079632679
turntwist 52.0 18.0 29.0 1.57079632679 -0.0 0.0
turn 53.0 18.0 29.0 1.57079632679 -0.0 1.57079632679
turntwist 53.0 19.0 29.0 -1.57079632679 -1.57079632679 0
turn 53.0 19.0 30.0 0.0 -0.0 -1.57079632679
turntwist 53.0 18.0 30.0 -1.57079632679 -0.0 3.14159265359
turn 52.0 18.0 30.0 -1.57079632679 -0.0 1.57079632679
turntwist 52.0 19.0 30.0 -1.57079632679 -1.57079632679 0
turn 52.0 19.0 31.0 0.0 -0.0 -1.57079632679
turntwist 52.0 18.0 31.0 1.57079632679 -0.0 0.0
turn 53.0 18.0 31.0 1.57079632679 -0.0 1.57079632679
turn 53.0 19.0 31.0 -1.57079632679 -0.0 0.0
turntwist 54.0 19.0 31.0 0.0 1.57079632679 0
turntwist 54.0 19.0 30.0 3.14159265359 -0.0 -1.57079632679
turn 54.0 18.0 30.0 1.57079632679 -1.57079632679 0
turntwist 54.0 18.0 31.0 0.0 -0.0 0.0
turn 55.0 18.0 31.0 0.0 1.57079632679 0
turntwist 55.0 18.0 30.0 3.14159265359 -0.0 1.57079632679
turn 55.0 19.0 30.0 -1.57079632679 -1.57079632679 0
turn 55.0 19.0 31.0 0.0 -0.0 1.57079632679
straight 55.0 20.0 31.0 1.57079632679 -0.0 3.14159265359
turntwist 55.0 21.0 31.0 1.57079632679 -0.0 3.14159265359
turn 54.0 21.0 31.0 1.57079632679 -0.0 -1.57079632679
turntwist 54.0 20.0 31.0 1.57079632679 1.57079632679 0
turn 54.0 20.0 30.0 3.14159265359 -0.0 1.57079632679
turntwist 54.0 21.0 30.0 -1.57079632679 -0.0 0.0
turn 55.0 21.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 55.0 20.0 30.0 1.57079632679 1.57079632679 0
turntwist 55.0 20.0 29.0 3.14159265359 -0.0 3.14159265359
turn 54.0 20.0 29.0 3.14159265359 1.57079632679 0
turn 54.0 20.0 28.0 3.14159265359 -0.0 0.0
turntwist 55.0 20.0 28.0 1.57079632679 -0.0 1.57079632679
turn 55.0 21.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 54.0 21.0 28.0 0.0 -1.57079632679 0
turn 54.0 21.0 29.0 0.0 -0.0 0.0
turntwist 55.0 21.0 29.0 1.57079632679 -0.0 1.57079632679
turn 55.0 22.0 29.0 1.57079632679 -0.0 3.14159265359
turntwist 54.0 22.0 29.0 3.14159265359 1.57079632679 0
turn 54.0 22.0 28.0 3.14159265359 -0.0 0.0
turntwist 55.0 22.0 28.0 1.57079632679 -0.0 1.57079632679
turn 55.0 23.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 54.0 23.0 28.0 0.0 -1.57079632679 0
turn 54.0 23.0 29.0 0.0 -0.0 0.0
turn 55.0 23.0 29.0 -3.14159265359 -1.57079632679 0
straight 55.0 23.0 30.0 0.0 -0.0 -1.57079632679
turntwist 55.0 23.0 31.0 0.0 -0.0 -1.57079632679
turn 55.0 22.0 31.0 1.57079632679 1.57079632679 0
turntwist 55.0 22.0 30.0 3.14159265359 -0.0 3.14159265359
turn 54.0 22.0 30.0 0.0 -1.57079632679 0
turntwist 54.0 22.0 31.0 0.0 -0.0 1.57079632679
turn 54.0 23.0 31.0 -1.57079632679 1.57079632679 0
turntwist 54.0 23.0 30.0 3.14159265359 -0.0 3.14159265359
turn 53.0 23.0 30.0 0.0 -1.57079632679 0
turntwist 53.0 23.0 31.0 0.0 -0.0 -1.57079632679
turn 53.0 22.0 31.0 1.57079632679 1.57079632679 0
turntwist 53.0 22.0 30.0 3.14159265359 -0.0 3.14159265359
turn 52.0 22.0 30.0 0.0 -1.57079632679 0
turntwist 52.0 22.0 31.0 0.0 -0.0 1.57079632679
turn 52.0 23.0 31.0 -1.57079632679 1.57079632679 0
straight 52.0 23.0 30.0 3.14159265359 -0.0 3.14159265359
turntwist 52.0 23.0 29.0 3.14159265359 -0.0 0.0
turn 53.0 23.0 29.0 0.0 1.57079632679 0
turn 53.0 23.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 52.0 23.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 52.0 22.0 28.0 1.57079632679 -0.0 0.0
turntwist 53.0 22.0 28.0 -3.14159265359 -1.57079632679 0
turn 53.0 22.0 29.0 0.0 -0.0 3.14159265359
turntwist 52.0 22.0 29.0 1.57079632679 -0.0 -1.57079632679
turn 52.0 21.0 29.0 1.57079632679 -0.0 0.0
turntwist 53.0 21.0 29.0 0.0 1.57079632679 0
turn 53.0 21.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 52.0 21.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 52.0 20.0 28.0 1.57079632679 -0.0 0.0
turntwist 53.0 20.0 28.0 -3.14159265359 -1.57079632679 0
turn 53.0 20.0 29.0 0.0 -0.0 3.14159265359
turn 52.0 20.0 29.0 0.0 -1.57079632679 0
turntwist 52.0 20.0 30.0 0.0 -0.0 1.57079632679
turntwist 52.0 21.0 30.0 -1.57079632679 -0.0 0.0
turn 53.0 21.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 53.0 20.0 30.0 1.57079632679 -1.57079632679 0
turn 53.0 20.0 31.0 0.0 -0.0 1.57079632679
turntwist 53.0 21.0 31.0 1.57079632679 -0.0 3.14159265359
turn 52.0 21.0 31.0 1.57079632679 -0.0 -1.57079632679
turn 52.0 20.0 31.0 -1.57079632679 -0.0 3.14159265359
turn 51.0 20.0 31.0 -1.57079632679 -0.0 1.57079632679
turn 51.0 21.0 31.0 1.57079632679 -0.0 3.14159265359
turn 50.0 21.0 31.0 1.57079632679 -0.0 -1.57079632679
turntwist 50.0 20.0 31.0 1.57079632679 1.57079632679 0
turn 50.0 20.0 30.0 3.14159265359 -0.0 1.57079632679
turntwist 50.0 21.0 30.0 -1.57079632679 -0.0 0.0
turn 51.0 21.0 30.0 -1.57079632679 -0.0 -1.57079632679
turntwist 51.0 20.0 30.0 1.57079632679 1.57079632679 0
turntwist 51.0 20.0 29.0 3.14159265359 -0.0 3.14159265359
turn 50.0 20.0 29.0 3.14159265359 1.57079632679 0
turn 50.0 20.0 28.0 3.14159265359 -0.0 0.0
turntwist 51.0 20.0 28.0 1.57079632679 -0.0 1.57079632679
turn 51.0 21.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 50.0 21.0 28.0 0.0 -1.57079632679 0
turn 50.0 21.0 29.0 0.0 -0.0 0.0
turntwist 51.0 21.0 29.0 1.57079632679 -0.0 1.57079632679
turn 51.0 22.0 29.0 1.57079632679 -0.0 3.14159265359
turntwist 50.0 22.0 29.0 3.14159265359 1.57079632679 0
turn 50.0 22.0 28.0 3.14159265359 -0.0 0.0
turntwist 51.0 22.0 28.0 1.57079632679 -0.0 1.57079632679
turn 51.0 23.0 28.0 1.57079632679 -0.0 3.14159265359
turntwist 50.0 23.0 28.0 0.0 -1.57079632679 0
turn 50.0 23.0 29.0 0.0 -0.0 0.0
turn 51.0 23.0 29.0 -3.14159265359 -1.57079632679 0
straight 51.0 23.0 30.0 0.0 -0.0 -1.57079632679
turntwist 51.0 23.0 31.0 0.0 -0.0 -1.57079632679
turn 51.0 22.0 31.0 1.57079632679 1.57079632679 0
turntwist 51.0 22.0 30.0 3.14159265359 -0.0 3.14159265359
turn 50.0 22.0 30.0 0.0 -1.57079632679 0
turntwist 50.0 22.0 31.0 0.0 -0.0 1.57079632679
turn 50.0 23.0 31.0 -1.57079632679 1.57079632679 0
turntwist 50.0 23.0 30.0 3.14159265359 -0.0 3.14159265359
turn 49.0 23.0 30.0 0.0 -1.57079632679 0
turntwist 49.0 23.0 31.0 0.0 -0.0 -1.57079632679
turn 49.0 22.0 31.0 1.57079632679 1.57079632679 0
turntwist 49.0 22.0 30.0 3.14159265359 -0.0 3.14159265359
turn 48.0 22.0 30.0 0.0 -1.57079632679 0
turntwist 48.0 22.0 31.0 0.0 -0.0 1.57079632679
turn 48.0 23.0 31.0 -1.57079632679 1.57079632679 0
straight 48.0 23.0 30.0 3.14159265359 -0.0 3.14159265359
turntwist 48.0 23.0 29.0 3.14159265359 -0.0 0.0
turn 49.0 23.0 29.0 0.0 1.57079632679 0
turn 49.0 23.0 28.0 3.14159265359 -0.0 3.14159265359
turntwist 48.0 23.0 28.0 1.57079632679 -0.0 -1.57079632679
turn 48.0 22.0 28.0 1.57079632679 -0.0 0.0
turntwist 49.0 22.0 28.0 -3.14159265359 -1.57079632679 0
turn 49.0 22.0 29.0 0.0 -0.0 3.14159265359
